Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-08-13,120.51,125.93,120.23,124.5,123.97,2817600,0.0,0.0
2019-08-14,120.76,121.32,117.08,117.21,116.71,2990700,0.0,0.0
2019-08-15,117.98,118.6,115.93,117.84,117.34,2798000,0.0,0.0
2019-08-16,119.29,121.65,119.25,121.29,120.77,1970800,0.0,0.0
2019-08-19,124.08,124.79,123.44,124.22,123.69,1304700,0.0,0.0
2019-08-20,123.7,124.17,122.12,122.25,121.73,1244300,0.0,0.0
2019-08-21,124.26,124.57,123.59,124.18,123.65,920100,0.0,0.0
2019-08-22,124.85,125.45,122.47,124.07,123.54,1374700,0.0,0.0
2019-08-23,122.9,124.43,116.56,117.67,117.17,3214400,0.0,0.0
2019-08-26,119.72,120.26,118.32,120.25,119.74,1652300,0.0,0.0
2019-08-27,121.61,121.94,118.68,119.3,118.79,1424700,0.0,0.0
2019-08-28,118.69,121.17,118.0,120.97,120.46,1559200,0.0,0.0
2019-08-29,123.39,124.56,122.44,124.08,123.55,1753700,0.0,0.0
2019-08-30,125.46,125.48,123.09,123.96,123.43,1390800,0.0,0.0
2019-09-03,122.37,123.19,121.22,122.51,121.99,1590800,0.0,0.0
2019-09-04,124.55,125.28,123.78,125.22,124.69,1047300,0.0,0.0
2019-09-05,127.6,129.31,127.48,128.5,127.95,1135500,0.0,0.0
2019-09-06,128.83,129.26,128.17,128.67,128.12,1279900,0.0,0.0
2019-09-09,129.62,129.67,127.89,128.76,128.21,671300,0.0,0.0
2019-09-10,128.0,128.78,126.83,128.78,128.23,709400,0.0,0.0
2019-09-11,128.99,130.58,128.43,130.54,129.98,1279400,0.0,0.0
2019-09-12,131.35,132.41,130.65,131.45,130.89,1305700,0.0,0.0
2019-09-13,131.82,132.13,130.85,131.22,130.66,581700,0.0,0.0
2019-09-16,130.06,130.76,129.74,130.4,129.85,771100,0.0,0.0
2019-09-17,130.11,131.1,130.03,131.02,130.46,573200,0.0,0.0
2019-09-18,130.64,131.26,128.66,131.21,130.65,1415300,0.0,0.0
2019-09-19,131.5,132.51,130.81,131.13,130.57,1305300,0.0,0.0
2019-09-20,131.71,131.94,129.13,129.78,129.23,1380700,0.0,0.0
2019-09-23,129.2,130.46,129.0,129.81,129.26,899900,0.0,0.0
2019-09-24,130.85,131.19,126.83,127.74,127.2,2194000,0.0,0.0
2019-09-25,127.77,129.67,126.39,129.18,128.63,1494700,0.0,0.0
2019-09-26,129.27,129.43,127.33,128.71,128.16,1974700,0.0,0.0
2019-09-27,129.41,129.5,125.8,127.29,126.75,1773500,0.0,0.0
2019-09-30,127.73,129.11,127.71,128.45,127.9,992600,0.0,0.0
2019-10-01,129.27,129.88,125.16,125.4,124.87,1717400,0.0,0.0
2019-10-02,123.88,123.88,119.73,120.99,120.48,3049000,0.0,0.0
2019-10-03,120.69,122.85,118.22,122.84,122.32,3158200,0.0,0.0
2019-10-04,123.52,126.41,123.5,126.15,125.61,2139300,0.0,0.0
2019-10-07,125.42,126.96,124.84,125.12,124.59,1614200,0.0,0.0
2019-10-08,123.32,124.03,121.2,121.21,120.69,2549500,0.0,0.0
2019-10-09,123.06,124.35,122.47,123.41,122.89,1753900,0.0,0.0
2019-10-10,123.34,125.95,123.22,125.09,124.56,1765200,0.0,0.0
2019-10-11,127.7,129.8,127.58,127.73,127.19,2169900,0.0,0.0
2019-10-14,127.4,128.01,127.11,127.5,126.96,875500,0.0,0.0
2019-10-15,128.37,130.64,128.31,129.96,129.41,1370900,0.0,0.0
2019-10-16,129.45,130.13,129.08,129.52,128.97,873900,0.0,0.0
2019-10-17,130.6,131.08,129.59,130.19,129.64,1076700,0.0,0.0
2019-10-18,129.75,130.34,128.22,129.08,128.53,1233100,0.0,0.0
2019-10-21,130.36,131.0,129.92,130.91,130.35,833000,0.0,0.0
2019-10-22,131.37,131.57,129.84,129.94,129.39,1117800,0.0,0.0
2019-10-23,129.71,130.76,129.51,130.71,130.15,679600,0.0,0.0
2019-10-24,131.59,131.68,130.33,131.16,130.6,770800,0.0,0.0
2019-10-25,130.59,132.71,130.54,132.23,131.67,1115200,0.0,0.0
2019-10-28,133.3,134.13,133.3,133.72,133.15,929400,0.0,0.0
2019-10-29,133.37,134.44,133.25,133.57,133.0,1165200,0.0,0.0
2019-10-30,133.77,134.74,132.44,134.41,133.84,1470400,0.0,0.0
2019-10-31,134.29,134.29,132.2,133.59,133.02,1468400,0.0,0.0
2019-11-01,134.96,136.16,134.78,136.16,135.58,1257800,0.0,0.0
2019-11-04,137.59,137.72,136.81,137.12,136.54,1521400,0.0,0.0
2019-11-05,137.31,137.64,136.57,136.83,136.25,767000,0.0,0.0
2019-11-06,136.85,137.13,135.96,136.92,136.34,1093100,0.0,0.0
2019-11-07,138.13,138.95,137.36,137.85,137.26,1157900,0.0,0.0
2019-11-08,137.49,138.52,136.78,138.52,137.93,757400,0.0,0.0
2019-11-11,137.17,138.12,137.0,137.98,137.39,518200,0.0,0.0
2019-11-12,138.28,139.42,137.75,138.47,137.88,1530000,0.0,0.0
2019-11-13,137.54,138.97,137.29,138.58,137.99,1129000,0.0,0.0
2019-11-14,138.26,139.04,137.68,138.95,138.36,949700,0.0,0.0
2019-11-15,140.23,140.99,139.66,140.98,140.38,917600,0.0,0.0
2019-11-18,140.72,141.4,140.29,141.13,140.53,796900,0.0,0.0
2019-11-19,141.77,141.77,140.43,141.0,140.4,695800,0.0,0.0
2019-11-20,140.48,140.96,138.45,140.02,139.42,1337200,0.0,0.0
2019-11-21,140.04,140.17,138.75,139.56,138.97,670000,0.0,0.0
2019-11-22,140.26,140.37,139.14,140.13,139.53,766600,0.0,0.0
2019-11-25,141.04,142.3,141.04,142.27,141.66,1154100,0.0,0.0
2019-11-26,142.36,143.1,142.0,142.93,142.32,564400,0.0,0.0
2019-11-27,143.44,144.16,143.16,144.16,143.55,599800,0.0,0.0
2019-11-29,143.59,143.85,142.86,143.03,142.42,575900,0.0,0.0
2019-12-02,143.32,143.32,140.22,140.65,140.05,1642500,0.0,0.0
2019-12-03,137.9,138.81,136.54,138.69,138.1,2172100,0.0,0.0
2019-12-04,139.73,141.02,139.43,140.46,139.86,948900,0.0,0.0
2019-12-05,141.09,141.1,139.63,140.94,140.34,1583300,0.0,0.0
2019-12-06,142.82,143.9,142.82,143.45,142.84,921100,0.0,0.0
2019-12-09,143.07,143.74,142.51,142.6,141.99,769300,0.0,0.0
2019-12-10,142.49,143.17,141.6,142.21,141.61,1137200,0.0,0.0
2019-12-11,142.67,143.28,142.29,143.02,142.41,1319100,0.0,0.0
2019-12-12,142.99,146.26,142.79,145.45,144.83,2770700,0.0,0.0
2019-12-13,145.24,146.88,144.41,145.63,145.01,2086300,0.0,0.0
2019-12-16,147.37,148.23,147.34,147.62,146.99,866500,0.0,0.0
2019-12-17,148.07,148.31,147.62,147.67,147.04,629400,0.0,0.0
2019-12-18,148.06,148.31,147.67,147.7,147.07,635300,0.0,0.0
2019-12-19,147.82,148.96,147.81,148.87,148.24,874800,0.0,0.0
2019-12-20,149.92,150.83,149.87,150.38,149.74,1322600,0.0,0.0
2019-12-23,150.97,150.99,150.47,150.62,149.98,837300,0.0,0.0
2019-12-24,150.56,150.61,150.04,150.37,150.0,556000,0.269,0.0
2019-12-26,150.69,151.88,150.69,151.85,151.47,691400,0.0,0.0
2019-12-27,152.67,152.68,151.29,151.79,151.41,1046100,0.0,0.0
2019-12-30,151.85,151.95,149.63,150.17,149.8,1862100,0.0,0.0
2019-12-31,149.55,151.06,149.21,150.84,150.47,1639400,0.0,0.0
2020-01-02,152.4,153.59,151.43,153.55,153.17,1345300,0.0,0.0
2020-01-03,150.06,152.44,150.02,151.27,150.9,1643800,0.0,0.0
2020-01-06,149.45,152.49,149.37,152.41,152.03,1615200,0.0,0.0
2020-01-07,151.83,152.32,151.07,151.52,151.15,941500,0.0,0.0
2020-01-08,151.78,154.39,151.46,153.06,152.68,1900600,0.0,0.0
2020-01-09,154.76,155.27,154.15,155.16,154.78,865000,0.0,0.0
2020-01-10,155.88,155.96,153.81,154.25,153.87,1071500,0.0,0.0
2020-01-13,154.95,156.39,154.48,156.35,155.96,961200,0.0,0.0
2020-01-14,155.94,157.0,155.37,155.9,155.51,1680800,0.0,0.0
2020-01-15,155.82,157.4,155.71,156.54,156.15,1413700,0.0,0.0
2020-01-16,157.99,159.14,157.78,159.12,158.73,1076600,0.0,0.0
2020-01-17,159.91,160.34,159.29,160.22,159.82,1137400,0.0,0.0
2020-01-21,159.07,160.32,159.05,159.48,159.09,1182700,0.0,0.0
2020-01-22,160.4,161.07,159.38,159.58,159.19,1045400,0.0,0.0
2020-01-23,158.81,160.05,157.62,159.86,159.46,1641900,0.0,0.0
2020-01-24,160.6,160.61,155.67,156.93,156.54,3311600,0.0,0.0
2020-01-27,151.5,153.47,151.13,151.94,151.56,2533900,0.0,0.0
2020-01-28,153.36,156.01,152.94,155.11,154.73,1753500,0.0,0.0
2020-01-29,156.52,156.75,154.65,154.87,154.49,1994800,0.0,0.0
2020-01-30,152.63,156.04,151.91,155.75,155.37,3219900,0.0,0.0
2020-01-31,155.16,155.28,149.22,150.18,149.81,4583900,0.0,0.0
2020-02-03,151.66,154.29,151.6,152.42,152.04,2260300,0.0,0.0
2020-02-04,156.09,157.9,155.75,157.02,156.63,1297600,0.0,0.0
2020-02-05,160.07,160.83,158.55,160.63,160.23,1760700,0.0,0.0
2020-02-06,161.6,161.9,160.54,161.72,161.32,844300,0.0,0.0
2020-02-07,160.58,161.32,159.39,159.95,159.55,1181500,0.0,0.0
2020-02-10,158.96,162.36,158.96,162.36,161.96,947400,0.0,0.0
2020-02-11,163.77,164.57,162.36,162.86,162.46,1769900,0.0,0.0
2020-02-12,164.4,165.19,164.01,164.94,164.53,1129500,0.0,0.0
2020-02-13,163.37,165.61,163.12,164.58,164.17,1718700,0.0,0.0
2020-02-14,164.96,165.19,163.76,165.06,164.65,1903100,0.0,0.0
2020-02-18,164.0,164.61,162.73,164.2,163.79,1894800,0.0,0.0
2020-02-19,165.23,166.5,164.95,165.72,165.31,688200,0.0,0.0
2020-02-20,165.13,166.01,161.21,164.39,163.98,2596400,0.0,0.0
2020-02-21,162.9,163.23,160.09,160.91,160.51,1975700,0.0,0.0
2020-02-24,150.86,153.52,148.84,150.0,149.63,3903400,0.0,0.0
2020-02-25,151.68,152.27,140.22,141.17,140.82,5446900,0.0,0.0
2020-02-26,142.39,146.03,139.33,140.1,139.75,5684700,0.0,0.0
2020-02-27,134.49,138.36,127.43,127.47,127.15,7101600,0.0,0.0
2020-02-28,119.78,126.96,117.14,126.96,126.65,6964100,0.0,0.0
2020-03-02,127.63,137.31,124.8,137.23,136.89,4941700,0.0,0.0
2020-03-03,137.69,141.47,127.01,129.51,129.19,6332700,0.0,0.0
2020-03-04,134.42,140.43,132.1,140.24,139.89,3490300,0.0,0.0
2020-03-05,133.18,136.25,128.49,130.87,130.55,4018300,0.0,0.0
2020-03-06,122.78,127.65,120.26,126.61,126.3,5983600,0.0,0.0
2020-03-09,108.18,115.19,106.08,106.9,106.64,4321000,0.0,0.0
2020-03-10,114.91,117.89,106.18,117.86,117.57,5628400,0.0,0.0
2020-03-11,111.45,112.89,103.5,106.16,105.9,4069400,0.0,0.0
2020-03-12,91.92,100.34,85.75,85.89,85.68,7567800,0.0,0.0
2020-03-13,96.65,101.81,86.94,101.72,101.47,6828600,0.0,0.0
2020-03-16,79.62,91.18,76.33,77.96,77.77,5886000,0.0,0.0
2020-03-17,81.66,88.83,76.5,87.65,87.43,5704100,0.0,0.0
2020-03-18,75.82,82.04,69.71,78.66,78.47,6638800,0.0,0.0
2020-03-19,77.1,82.61,72.78,78.61,78.42,5775200,0.0,0.0
2020-03-20,80.37,81.68,71.22,71.48,71.3,5326300,0.0,0.0
2020-03-23,71.05,71.77,64.83,67.38,67.21,5604300,0.0,0.0
2020-03-24,74.94,80.5,74.32,80.11,79.91,5048400,0.0,0.0
2020-03-25,80.89,88.36,77.51,82.16,82.16,5910900,0.198,0.0
2020-03-26,83.78,92.75,83.69,91.84,91.84,4601500,0.0,0.0
2020-03-27,86.1,91.39,84.51,86.16,86.16,5093300,0.0,0.0
2020-03-30,87.8,92.26,86.3,91.77,91.77,3588100,0.0,0.0
2020-03-31,91.0,92.96,87.94,88.91,88.91,3268700,0.0,0.0
2020-04-01,82.27,84.67,79.47,80.91,80.91,3670900,0.0,0.0
2020-04-02,80.38,85.32,80.0,84.71,84.71,3763000,0.0,0.0
2020-04-03,84.04,85.71,80.35,82.29,82.29,4204600,0.0,0.0
2020-04-06,88.72,94.72,87.97,93.41,93.41,3541100,0.0,0.0
2020-04-07,99.92,100.53,93.31,93.5,93.5,6417400,0.0,0.0
2020-04-08,95.47,100.71,93.78,99.79,99.79,4442300,0.0,0.0
2020-04-09,102.3,104.97,100.82,102.76,102.76,4852200,0.0,0.0
