Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2015-12-15,63.05,63.91,62.95,63.28,61.52,4270100,0.0,0.0
2015-12-16,64.06,65.33,63.11,65.08,63.27,5434000,0.0,0.0
2015-12-17,65.34,65.38,63.11,63.18,61.42,4055000,0.0,0.0
2015-12-18,62.58,62.65,60.79,60.79,59.1,5695900,0.0,0.0
2015-12-21,61.74,61.98,60.91,61.82,60.1,4286500,0.0,0.0
2015-12-22,62.3,62.99,61.58,62.75,61.2,3809000,0.194,0.0
2015-12-23,63.52,64.35,63.44,64.28,62.69,3302200,0.0,0.0
2015-12-24,64.09,64.51,63.95,64.02,62.43,1030500,0.0,0.0
2015-12-28,63.56,63.83,63.03,63.82,62.24,2161500,0.0,0.0
2015-12-29,64.63,65.39,64.59,65.14,63.53,2545200,0.0,0.0
2015-12-30,64.94,65.03,64.13,64.27,62.68,1667500,0.0,0.0
2015-12-31,63.73,64.2,62.96,63.0,61.44,4707000,0.0,0.0
2016-01-04,60.81,61.19,59.69,61.19,59.67,7367000,0.0,0.0
2016-01-05,61.45,62.0,60.59,61.46,59.94,4963000,0.0,0.0
2016-01-06,59.56,60.59,59.11,59.81,58.33,5887800,0.0,0.0
2016-01-07,57.68,58.99,56.7,56.96,55.55,9094000,0.0,0.0
2016-01-08,57.74,58.0,55.51,55.74,54.36,7961100,0.0,0.0
2016-01-11,56.37,56.57,54.49,55.77,54.39,8482200,0.0,0.0
2016-01-12,56.87,57.23,55.26,56.64,55.24,7352000,0.0,0.0
2016-01-13,57.23,57.41,53.62,53.86,52.53,9506300,0.0,0.0
2016-01-14,54.34,56.42,53.22,55.62,54.24,8222300,0.0,0.0
2016-01-15,52.6,53.81,51.94,53.21,51.89,11758600,0.0,0.0
2016-01-19,54.4,54.55,52.34,53.34,52.02,9472800,0.0,0.0
2016-01-20,51.63,53.07,49.39,52.08,50.79,15372000,0.0,0.0
2016-01-21,52.31,53.81,51.47,52.62,51.32,10336200,0.0,0.0
2016-01-22,54.34,54.88,53.82,54.75,53.39,6646400,0.0,0.0
2016-01-25,54.4,54.54,52.96,53.14,51.82,6256300,0.0,0.0
2016-01-26,53.47,54.72,53.31,54.51,53.16,4992100,0.0,0.0
2016-01-27,54.15,55.31,52.74,53.36,52.04,7340000,0.0,0.0
2016-01-28,54.38,54.5,52.78,53.93,52.59,6569700,0.0,0.0
2016-01-29,54.4,56.55,54.35,56.47,55.07,6310300,0.0,0.0
2016-02-01,55.81,57.03,55.44,56.52,55.12,4469300,0.0,0.0
2016-02-02,55.45,55.48,54.08,54.4,53.05,7606600,0.0,0.0
2016-02-03,55.14,55.37,52.69,55.08,53.72,9194100,0.0,0.0
2016-02-04,54.78,55.91,54.34,55.24,53.87,5158600,0.0,0.0
2016-02-05,54.93,54.93,52.73,53.19,51.87,8011600,0.0,0.0
2016-02-08,51.94,52.11,50.24,51.71,50.43,8296500,0.0,0.0
2016-02-09,50.54,52.54,50.48,51.66,50.38,7578500,0.0,0.0
2016-02-10,52.24,53.31,51.54,51.6,50.32,6178100,0.0,0.0
2016-02-11,49.99,50.96,49.31,50.34,49.09,9786100,0.0,0.0
2016-02-12,51.4,52.37,50.89,52.34,51.04,5594500,0.0,0.0
2016-02-16,53.64,54.12,52.93,54.07,52.73,5580300,0.0,0.0
2016-02-17,54.9,56.13,54.83,55.86,54.48,5590900,0.0,0.0
2016-02-18,56.04,56.11,55.2,55.41,54.04,3160300,0.0,0.0
2016-02-19,54.86,55.47,54.48,55.35,53.98,4152300,0.0,0.0
2016-02-22,56.42,57.07,56.4,56.94,55.53,3602900,0.0,0.0
2016-02-23,56.46,56.69,55.46,55.59,54.21,3343700,0.0,0.0
2016-02-24,54.56,56.21,53.79,56.06,54.67,7324600,0.0,0.0
2016-02-25,56.36,57.4,55.82,57.4,55.98,5437700,0.0,0.0
2016-02-26,58.03,58.05,57.02,57.13,55.72,6267200,0.0,0.0
2016-02-29,57.14,57.78,56.12,56.12,54.73,4597100,0.0,0.0
2016-03-01,57.09,58.91,56.75,58.89,57.43,5120900,0.0,0.0
2016-03-02,58.67,59.43,58.37,59.42,57.95,5382100,0.0,0.0
2016-03-03,59.28,59.87,58.87,59.83,58.35,3399400,0.0,0.0
2016-03-04,60.0,60.79,59.43,60.19,58.7,4648800,0.0,0.0
2016-03-07,59.57,60.63,59.56,60.37,58.88,3215900,0.0,0.0
2016-03-08,59.58,59.94,58.9,58.99,57.53,4231900,0.0,0.0
2016-03-09,59.58,59.85,59.04,59.59,58.11,3723200,0.0,0.0
2016-03-10,60.06,60.6,58.41,59.65,58.17,6152100,0.0,0.0
2016-03-11,60.7,61.65,60.66,61.63,60.1,3624200,0.0,0.0
2016-03-14,61.25,61.8,61.02,61.42,59.9,2297500,0.0,0.0
2016-03-15,60.7,61.29,60.58,61.29,59.77,2542300,0.0,0.0
2016-03-16,60.89,62.25,60.89,61.99,60.45,3806000,0.0,0.0
2016-03-17,61.93,63.11,61.64,62.74,61.19,3334500,0.0,0.0
2016-03-18,63.09,63.49,62.9,63.25,61.68,3133800,0.0,0.0
2016-03-21,63.04,63.58,62.89,63.41,61.84,2281200,0.0,0.0
2016-03-22,62.84,63.77,62.74,63.33,61.76,2625200,0.0,0.0
2016-03-23,62.92,63.05,62.24,62.4,60.99,3040300,0.142991,0.0
2016-03-24,61.61,62.34,61.47,62.32,60.91,2587400,0.0,0.0
2016-03-28,62.63,62.76,62.06,62.37,60.96,2562800,0.0,0.0
2016-03-29,62.1,63.6,61.87,63.6,62.17,3384000,0.0,0.0
2016-03-30,64.27,64.61,63.82,64.11,62.66,3323000,0.0,0.0
2016-03-31,64.02,64.32,63.66,63.82,62.38,2414400,0.0,0.0
2016-04-01,63.05,64.76,62.82,64.64,63.18,2861300,0.0,0.0
2016-04-04,64.6,64.73,63.99,64.23,62.78,3103000,0.0,0.0
2016-04-05,63.21,63.59,62.74,62.96,61.54,3526900,0.0,0.0
2016-04-06,62.99,64.34,62.8,64.28,62.83,3717300,0.0,0.0
2016-04-07,63.5,63.75,62.23,62.74,61.32,4254600,0.0,0.0
2016-04-08,63.62,63.92,62.71,63.13,61.71,3763000,0.0,0.0
2016-04-11,63.58,64.04,62.73,62.79,61.37,3922900,0.0,0.0
2016-04-12,62.91,64.16,62.6,64.0,62.56,4024900,0.0,0.0
2016-04-13,64.6,65.3,64.53,65.24,63.77,4171600,0.0,0.0
2016-04-14,65.3,65.61,65.0,65.25,63.78,2716400,0.0,0.0
2016-04-15,65.21,65.33,64.88,65.07,63.6,2800700,0.0,0.0
2016-04-18,64.63,66.03,64.62,66.0,64.51,2519000,0.0,0.0
2016-04-19,66.33,66.62,65.83,66.39,64.89,3444400,0.0,0.0
2016-04-20,66.49,67.07,66.11,66.54,65.04,3043400,0.0,0.0
2016-04-21,66.52,66.64,65.64,65.81,64.33,4010700,0.0,0.0
2016-04-22,65.59,66.03,65.17,65.87,64.38,2646600,0.0,0.0
2016-04-25,65.37,65.59,64.93,65.57,64.09,2382800,0.0,0.0
2016-04-26,65.86,66.16,65.45,65.81,64.33,2077800,0.0,0.0
2016-04-27,65.54,66.36,65.25,66.09,64.6,3304800,0.0,0.0
2016-04-28,65.52,66.32,64.56,64.92,63.46,4283300,0.0,0.0
2016-04-29,64.42,64.66,63.35,64.2,62.75,5864700,0.0,0.0
2016-05-02,64.53,65.31,64.23,65.16,63.69,3369300,0.0,0.0
2016-05-03,64.23,64.43,63.5,64.03,62.59,4989400,0.0,0.0
2016-05-04,63.31,63.85,62.95,63.28,61.85,4804000,0.0,0.0
2016-05-05,63.67,63.92,62.98,63.33,61.9,2504000,0.0,0.0
2016-05-06,62.74,63.79,62.62,63.74,62.3,2493800,0.0,0.0
2016-05-09,63.63,64.16,63.53,63.89,62.45,1669300,0.0,0.0
2016-05-10,64.38,65.44,64.31,65.41,63.93,1576000,0.0,0.0
2016-05-11,65.08,65.36,64.22,64.22,62.77,2128800,0.0,0.0
2016-05-12,64.7,64.8,63.5,64.26,62.81,2719500,0.0,0.0
2016-05-13,64.0,64.42,62.89,63.13,61.71,2614300,0.0,0.0
2016-05-16,63.26,64.71,63.2,64.35,62.9,1826700,0.0,0.0
2016-05-17,64.14,64.35,62.78,63.2,61.77,2508200,0.0,0.0
2016-05-18,62.89,64.04,62.4,63.22,61.79,3774800,0.0,0.0
2016-05-19,62.64,62.95,61.86,62.78,61.36,3399200,0.0,0.0
2016-05-20,63.2,63.92,63.16,63.5,62.07,2249000,0.0,0.0
2016-05-23,63.55,63.75,63.22,63.34,61.91,951900,0.0,0.0
2016-05-24,63.98,65.23,63.95,64.97,63.5,1523900,0.0,0.0
2016-05-25,65.49,66.18,65.48,65.82,64.34,3055300,0.0,0.0
2016-05-26,66.01,66.15,65.68,65.89,64.4,1090400,0.0,0.0
2016-05-27,66.04,66.46,66.01,66.43,64.93,1913400,0.0,0.0
2016-05-31,66.67,66.77,65.8,66.24,64.75,2250900,0.0,0.0
2016-06-01,65.75,66.62,65.62,66.51,65.01,1349100,0.0,0.0
2016-06-02,66.2,66.9,65.84,66.9,65.39,2004200,0.0,0.0
2016-06-03,66.48,66.75,65.58,66.48,64.98,3011800,0.0,0.0
2016-06-06,66.78,67.42,66.64,67.19,65.67,1913300,0.0,0.0
2016-06-07,67.28,67.79,67.25,67.36,65.84,1241000,0.0,0.0
2016-06-08,67.48,67.9,67.4,67.79,66.26,1319500,0.0,0.0
2016-06-09,67.25,67.71,67.05,67.61,66.08,2006700,0.0,0.0
2016-06-10,66.6,66.83,65.92,66.36,64.86,3633100,0.0,0.0
2016-06-13,65.9,66.52,65.24,65.32,63.85,2302500,0.0,0.0
2016-06-14,65.02,65.47,64.32,65.07,63.6,4147100,0.0,0.0
2016-06-15,65.33,65.78,64.71,64.86,63.4,2911500,0.0,0.0
2016-06-16,64.2,65.36,63.49,65.27,63.8,4023300,0.0,0.0
2016-06-17,65.18,65.19,64.28,64.75,63.29,3163800,0.0,0.0
2016-06-20,66.2,66.68,65.52,65.57,64.09,4555100,0.0,0.0
2016-06-21,65.87,66.25,65.55,65.95,64.46,3773100,0.0,0.0
2016-06-22,66.01,66.53,65.54,65.64,64.24,2126800,0.087,0.0
2016-06-23,66.68,67.36,66.38,67.32,65.89,2477900,0.0,0.0
2016-06-24,62.72,64.86,62.21,62.43,61.1,11053200,0.0,0.0
2016-06-27,61.53,61.53,59.7,60.23,58.95,9412900,0.0,0.0
2016-06-28,61.42,62.43,61.18,62.39,61.06,5632900,0.0,0.0
2016-06-29,63.42,64.71,63.38,64.57,63.2,5048500,0.0,0.0
2016-06-30,64.9,66.35,64.49,66.26,64.85,3974700,0.0,0.0
2016-07-01,66.24,66.95,66.22,66.57,65.15,2857200,0.0,0.0
2016-07-05,66.0,66.04,65.19,65.63,64.23,3863000,0.0,0.0
2016-07-06,65.25,66.5,64.78,66.41,65.0,4355300,0.0,0.0
2016-07-07,66.56,67.03,65.78,66.3,64.89,4807800,0.0,0.0
2016-07-08,67.28,68.47,67.12,68.29,66.84,4013100,0.0,0.0
2016-07-11,68.68,69.2,68.5,68.8,67.34,3051000,0.0,0.0
2016-07-12,69.5,70.0,69.33,69.78,68.3,2404300,0.0,0.0
2016-07-13,70.09,70.1,69.38,69.74,68.26,2262800,0.0,0.0
2016-07-14,70.72,70.89,70.23,70.51,69.01,4566600,0.0,0.0
2016-07-15,70.96,70.97,70.0,70.36,68.86,2793300,0.0,0.0
2016-07-18,70.44,70.85,70.24,70.73,69.23,1731800,0.0,0.0
2016-07-19,70.4,70.59,70.22,70.56,69.06,1625700,0.0,0.0
2016-07-20,70.93,71.33,70.6,71.17,69.66,1872300,0.0,0.0
2016-07-21,71.07,71.23,70.28,70.59,69.09,1762900,0.0,0.0
2016-07-22,70.7,71.29,70.51,71.28,69.76,1937700,0.0,0.0
2016-07-25,71.08,71.13,70.42,70.9,69.39,1538700,0.0,0.0
2016-07-26,70.8,71.19,70.28,70.91,69.4,2095400,0.0,0.0
2016-07-27,71.23,71.26,70.18,70.76,69.26,2655200,0.0,0.0
2016-07-28,70.62,71.15,70.27,70.91,69.4,1335000,0.0,0.0
2016-07-29,70.73,71.42,70.52,71.16,69.65,1766300,0.0,0.0
2016-08-01,71.19,71.48,70.68,71.02,69.51,1472900,0.0,0.0
2016-08-02,70.83,70.95,69.47,70.14,68.65,2318900,0.0,0.0
2016-08-03,70.03,70.56,69.84,70.56,69.06,1428600,0.0,0.0
2016-08-04,70.59,70.9,70.3,70.65,69.15,989200,0.0,0.0
2016-08-05,71.21,71.84,71.11,71.78,70.25,1361200,0.0,0.0
2016-08-08,71.98,72.04,71.53,71.75,70.22,894200,0.0,0.0
2016-08-09,71.79,72.19,71.56,71.79,70.26,1170800,0.0,0.0
2016-08-10,71.91,71.95,71.18,71.48,69.96,2686100,0.0,0.0
2016-08-11,71.85,72.3,71.66,72.1,70.57,1234700,0.0,0.0
2016-08-12,71.85,72.15,71.68,71.98,70.45,1580400,0.0,0.0
2016-08-15,72.26,72.66,72.25,72.39,70.85,979200,0.0,0.0
2016-08-16,72.05,72.12,71.65,71.67,70.15,1963800,0.0,0.0
2016-08-17,71.67,72.01,71.02,71.89,70.36,2290500,0.0,0.0
2016-08-18,71.88,72.25,71.81,72.23,70.69,1186900,0.0,0.0
2016-08-19,71.85,72.16,71.5,72.04,70.51,1392400,0.0,0.0
2016-08-22,71.82,72.18,71.54,72.01,70.48,1651200,0.0,0.0
2016-08-23,72.46,72.71,72.25,72.25,70.71,1313300,0.0,0.0
2016-08-24,72.17,72.24,71.23,71.59,70.07,2468500,0.0,0.0
2016-08-25,71.25,71.76,71.13,71.46,69.94,1706000,0.0,0.0
2016-08-26,71.59,72.37,70.5,71.17,69.66,4715800,0.0,0.0
2016-08-29,71.28,72.06,71.23,71.85,70.32,1104800,0.0,0.0
2016-08-30,71.8,72.0,71.2,71.6,70.08,1039100,0.0,0.0
2016-08-31,71.39,71.45,70.61,71.23,69.72,2517400,0.0,0.0
2016-09-01,71.22,71.44,70.34,71.21,69.7,5139400,0.0,0.0
2016-09-02,71.85,72.19,71.42,71.84,70.31,2491500,0.0,0.0
2016-09-06,72.09,72.32,71.52,72.29,70.75,1414800,0.0,0.0
2016-09-07,72.13,72.41,71.81,72.3,70.76,1652500,0.0,0.0
2016-09-08,72.01,72.21,71.7,71.96,70.43,1904900,0.0,0.0
2016-09-09,70.94,70.94,68.46,68.46,67.0,7292900,0.0,0.0
2016-09-12,67.91,70.74,67.84,70.45,68.95,5310900,0.0,0.0
2016-09-13,69.45,69.65,67.95,68.42,66.97,9594400,0.0,0.0
2016-09-14,68.46,69.34,67.93,68.31,66.86,4384200,0.0,0.0
2016-09-15,68.22,69.99,68.1,69.74,68.26,4098500,0.0,0.0
2016-09-16,69.19,69.38,68.65,69.17,67.7,3114500,0.0,0.0
2016-09-19,69.67,70.14,68.95,69.19,67.72,3021300,0.0,0.0
2016-09-20,69.82,69.94,69.17,69.21,67.74,2793400,0.0,0.0
2016-09-21,69.64,70.82,69.14,70.64,69.2,3495100,0.061,0.0
2016-09-22,71.44,71.79,71.27,71.57,70.11,2880200,0.0,0.0
2016-09-23,71.26,71.35,70.72,70.77,69.33,2573000,0.0,0.0
2016-09-26,70.17,70.29,69.49,69.64,68.22,2297500,0.0,0.0
2016-09-27,69.52,70.56,69.23,70.49,69.05,2297200,0.0,0.0
2016-09-28,70.67,71.3,69.93,71.19,69.74,1963500,0.0,0.0
2016-09-29,71.03,71.32,69.49,69.92,68.49,4477300,0.0,0.0
2016-09-30,70.49,71.47,70.35,70.97,69.52,2569900,0.0,0.0
2016-10-03,70.61,70.75,70.12,70.56,69.12,2001900,0.0,0.0
2016-10-04,70.69,70.85,69.42,69.94,68.51,3527000,0.0,0.0
2016-10-05,70.35,70.8,70.3,70.5,69.06,1358300,0.0,0.0
2016-10-06,70.27,70.74,69.9,70.62,69.18,2185000,0.0,0.0
2016-10-07,70.77,70.9,69.53,70.1,68.67,5391500,0.0,0.0
2016-10-10,70.8,71.16,70.7,70.8,69.36,1354600,0.0,0.0
2016-10-11,70.47,70.53,68.47,69.08,67.67,5937000,0.0,0.0
2016-10-12,69.13,69.59,68.75,69.23,67.82,2358600,0.0,0.0
2016-10-13,68.21,69.12,67.58,68.75,67.35,4203700,0.0,0.0
2016-10-14,69.48,69.83,68.77,68.82,67.42,3411400,0.0,0.0
2016-10-17,68.77,68.97,68.19,68.37,66.98,2285300,0.0,0.0
2016-10-18,69.47,69.55,68.89,69.14,67.73,2143400,0.0,0.0
2016-10-19,69.35,69.77,69.1,69.48,68.06,1713100,0.0,0.0
2016-10-20,69.26,69.7,68.78,69.28,67.87,2763000,0.0,0.0
2016-10-21,68.69,69.4,68.55,69.3,67.89,1858400,0.0,0.0
2016-10-24,69.97,70.19,69.65,69.87,68.44,1278900,0.0,0.0
2016-10-25,69.79,69.97,69.33,69.45,68.03,2218300,0.0,0.0
2016-10-26,68.82,69.61,68.65,69.15,67.74,2083300,0.0,0.0
2016-10-27,69.72,69.72,68.74,68.81,67.41,3033100,0.0,0.0
2016-10-28,68.78,69.28,67.86,68.38,66.98,5126700,0.0,0.0
2016-10-31,68.64,68.79,68.26,68.36,66.97,2299200,0.0,0.0
2016-11-01,68.63,68.65,66.49,67.42,66.04,5400600,0.0,0.0
2016-11-02,67.15,67.44,66.26,66.57,65.21,3790700,0.0,0.0
2016-11-03,66.71,66.88,65.76,65.96,64.61,2614000,0.0,0.0
2016-11-04,66.02,66.66,65.72,65.78,64.44,2823400,0.0,0.0
2016-11-07,67.62,68.73,67.54,68.64,67.24,4273100,0.0,0.0
2016-11-08,68.4,69.74,68.2,69.26,67.85,3623700,0.0,0.0
2016-11-09,69.26,71.24,68.01,70.81,69.37,8319400,0.0,0.0
2016-11-10,71.4,72.05,70.02,71.12,69.67,7941300,0.0,0.0
2016-11-11,70.58,70.98,70.09,70.8,69.36,4896600,0.0,0.0
2016-11-14,71.21,71.35,70.34,70.92,69.47,3618700,0.0,0.0
2016-11-15,71.21,72.0,71.06,72.0,70.53,2401900,0.0,0.0
2016-11-16,71.54,71.91,71.45,71.75,70.29,1500300,0.0,0.0
2016-11-17,71.85,72.51,71.79,72.49,71.01,2689700,0.0,0.0
2016-11-18,72.54,72.65,72.0,72.17,70.7,1609500,0.0,0.0
2016-11-21,72.58,73.24,72.47,73.19,71.7,2236200,0.0,0.0
2016-11-22,73.5,73.65,72.94,73.51,72.01,1906900,0.0,0.0
2016-11-23,73.11,73.63,72.95,73.59,72.09,2590800,0.0,0.0
2016-11-25,73.87,74.14,73.79,74.13,72.62,844900,0.0,0.0
2016-11-28,73.88,74.11,73.35,73.49,71.99,3326900,0.0,0.0
2016-11-29,73.46,74.06,73.21,73.73,72.23,2295100,0.0,0.0
2016-11-30,74.2,74.32,73.3,73.3,71.8,3140100,0.0,0.0
2016-12-01,73.57,73.57,72.53,72.75,71.27,4945100,0.0,0.0
2016-12-02,72.86,73.24,72.59,72.87,71.38,2126300,0.0,0.0
2016-12-05,73.5,74.01,73.37,73.73,72.23,2284900,0.0,0.0
2016-12-06,73.9,74.23,73.52,74.21,72.7,2636700,0.0,0.0
2016-12-07,74.06,76.2,73.99,76.1,74.55,4096400,0.0,0.0
2016-12-08,76.13,76.9,75.92,76.54,74.98,3775800,0.0,0.0
2016-12-09,76.68,77.44,76.67,77.41,75.83,2325800,0.0,0.0
2016-12-12,77.35,77.74,76.93,77.24,75.66,2427000,0.0,0.0
2016-12-13,77.73,78.67,77.73,78.28,76.68,3232700,0.0,0.0
2016-12-14,78.03,78.6,76.64,77.01,75.44,7923100,0.0,0.0
2016-12-15,77.17,78.29,77.07,77.57,75.99,3052700,0.0,0.0
2016-12-16,77.98,78.02,77.06,77.34,75.76,2420700,0.0,0.0
2016-12-19,77.47,77.98,77.33,77.59,76.01,2187300,0.0,0.0
2016-12-20,78.11,78.36,77.89,78.18,76.58,2308800,0.0,0.0
2016-12-21,78.05,78.17,77.71,77.74,76.25,2343500,0.094,0.0
2016-12-22,77.58,77.67,77.12,77.46,75.97,2867500,0.0,0.0
2016-12-23,77.45,77.65,77.31,77.65,76.16,1032100,0.0,0.0
2016-12-27,77.85,78.33,77.82,78.02,76.52,2879500,0.0,0.0
2016-12-28,78.2,78.2,76.65,76.78,75.3,3147900,0.0,0.0
2016-12-29,76.79,77.05,76.34,76.7,75.23,1539700,0.0,0.0
2016-12-30,76.96,76.99,75.58,76.14,74.68,2486000,0.0,0.0
2017-01-03,77.13,77.66,76.35,77.26,75.77,3066400,0.0,0.0
2017-01-04,77.53,78.29,77.51,78.17,76.67,2400700,0.0,0.0
