date,open,high,low,close,adj close,volume,macd,macd_signal,macd_hist,rsi,intraday_change,pp,r1,s1,r2,s2,r3,s3,ma,ema,bbands_upper,bbands_middle,bbands_lower,sar,ht_dcperiod,ht_dcphase,ht_phasor_inphase,ht_phasor_quadrature,roc,mom,dx,aroon_down,aroon_up,aroonosc,adx,mfi,obv,atr,cci,beta,correl,trange,stoch_slowk,stochf_fastk,stochf_fastd,stochrsi_fastk,stochrsi_fastd,ht_trendline,williams_r,ch_osc,chaikin_volatility,ultimate_oscillator,pvt,pvt_ema21,nvi,nvi_ema,pvi,pvi_ema,bbands_upper_p,bbands_middle_p,bbands_lower_p,wma,dema,kama,mama,fama,midpoint,midprice,sarext,sma,t3,tema,trima,adxr,apo,bop,cmo,macdfix,macdfix_signal,macdfix_hist,minus_di,minus_dm,plus_di,plus_dm,ppo,rocp,rocr,rocr100,trix,ultosc,willr,ad,adosc,ht_sine,ht_leadsine,ht_trendmode,natr,linearreg,linearreg_angle,linearreg_intercept,linearreg_slope,stddev,tsf,var,return,next_return
2017-11-20,258.14,258.52,257.86,258.3,246.06,48075500,1.0100159038268544,1.261478010737553,-0.2514621069106986,58.38839037913488,0.0006198187030295177,258.2266666666667,258.59333333333336,257.9333333333334,258.88666666666666,257.5666666666667,259.25333333333333,257.2733333333334,256.91666666666663,256.491530849789,259.2813081507169,257.7899999999999,256.29869184928293,259.04,24.34354559476926,210.83842699420964,-0.7557599736292849,-0.22589450024839716,-0.2124782692679239,-0.5500000000000114,9.62751714429778,78.57142857142857,35.714285714285715,-42.85714285714286,18.351498401138024,57.47440073211162,815031200.0,1.3583601169089479,37.71269558870743,0.9767847891251568,0.9343025205284958,0.6599999999999682,63.863621121685675,78.299120234604,77.12609970674482,75.50071865891984,65.65384870320094,257.1679296825397,0.28225806451613,-8273941.209667226,0.03470417395456486,0.6456349949939036,69778887.01340672,69284651.0489008,258.3,254.57872798968594,257.86,250.82227049433772,-0.0037847238496129254,0.001978354474572841,0.007808499279793324,257.5674408602155,259.1679950773364,257.53088082770205,257.99107844735465,257.3730296282517,257.775,257.49,-259.04,256.91666666666663,257.9122073725772,258.98119005823355,257.0894583333338,22.339438111933696,0.9771794871793986,0.242424242424292,16.77678075826976,0.9655420475984897,1.2049233292750867,-0.239381281676597,19.824715605572756,3.770066044255352,24.048629419653313,4.573327708188118,0.3798690343940118,-0.0021247826926792017,0.9978752173073208,99.78752173073208,0.0787491263574136,64.3523752263704,-28.225806451613,1942219475.1184661,61022849.109493494,-0.5126188348037147,-0.9696096540120926,1,0.5258846755357909,257.9934285714287,-1.128140308676571,258.24942857142855,-0.01969230769229892,0.7456540753584869,257.9737362637364,0.5560000000987202,0.001706352284185142,0.00654277971351136
2017-11-21,259.18,260.2,258.26,259.99,247.67,69176800,1.1046717547562253,1.2301167595412874,-0.12544500478506215,64.87880775530287,0.003125241145150115,259.48333333333335,260.7066666666667,258.7666666666667,261.4233333333334,257.54333333333335,262.6466666666667,256.8266666666667,257.0956666666666,256.7172385368994,260.53893360818006,258.2419999999999,255.94506639181975,255.63,23.73285982652991,214.25324359887367,-0.7403027875590866,-0.7435212543624042,0.5103027022847595,1.3199999999999932,25.732188042473993,71.42857142857143,100.0,28.571428571428573,18.87869051837631,58.21901008475392,884208000.0,1.3999058228440229,170.13379369874914,0.64894681783465,0.9316784502321204,1.9399999999999977,72.32468572642932,95.4048140043768,79.69994288904455,100.0,73.26148135808471,257.37985722222226,-0.17204301075268325,-420168.0334715396,0.08452366872037594,0.643523752263704,70231495.57709236,69327717.10596931,258.3,254.61024678660837,259.99,250.89992023446095,-0.0021069158477695638,0.006768844727039314,0.015803913180291396,257.765720430108,259.43217355383734,257.6541404333654,258.99053922367733,257.7774070271081,258.21500000000003,257.91499999999996,255.63,257.0956666666666,258.1703090182582,259.293409274429,257.24379166666716,22.29131756652304,0.9247435897435139,0.41752577319587797,29.75761551060575,1.0535687536481078,1.174652414149691,-0.12108366050158326,17.862337410270094,3.500775612522827,30.240163362165802,5.926661443317545,0.3592326475889085,0.0051030270228476175,1.0051030270228476,100.51030270228476,0.0784241635573224,67.71236008275261,-4.595185995623191,1996419854.4999108,67164973.50957489,-0.5628517212622055,-0.9824609555529228,1,0.5384460259410065,258.3837142857144,0.7378784742847991,258.21628571428573,0.012879120879126727,1.1484668040900798,258.3965934065935,1.3189760000968818,0.00654277971351136,-0.0008846494095927637
2017-11-22,260.0,260.15,259.57,259.76,247.45,45033400,1.147895891470057,1.2136725859270414,-0.06577669445698442,63.428799689857584,-0.0009230769230769154,259.82666666666665,260.0833333333333,259.50333333333333,260.4066666666667,259.24666666666667,260.6633333333333,258.92333333333335,257.2536666666666,256.91354572806716,260.56672755153977,258.9059999999999,257.24527244846,255.7214,23.015523444786297,220.87401195287785,-1.4114724609243663,0.738540928680501,0.2508587086565539,0.6499999999999773,25.732188042473986,64.28571428571429,92.85714285714286,28.571428571428573,19.368226055811856,64.1554603396318,839174600.0,1.3413411212123059,168.79870607263783,0.3311413962252585,0.9317196691879767,0.5799999999999841,80.89609398990369,83.88278388278374,85.86223937392162,82.81256993727764,86.10442953206581,257.57816260869566,0.09628008752735194,-6149043.778517693,0.038749460203110375,0.6771236008275261,70191656.8063704,69367011.19078344,259.76,254.653666522181,259.99,250.97656252068305,-0.003096049749407137,0.0032984944342737688,0.009775602589718435,257.9376129032263,259.63696585823055,257.7438300417587,259.02901226249344,257.8086971579927,258.21500000000003,257.91499999999996,255.7214,257.2536666666666,258.5606374664436,259.51509179954326,257.3970416666672,22.50278451531573,0.8355769230768715,-0.4137931034483029,26.85759937971518,1.0936771028010526,1.1584573518799632,-0.06478024907891067,17.310641391027936,3.2507202116283396,29.306165903437513,5.503328483080577,0.32438639085235854,0.0025085870865654636,1.0025085870865655,100.25085870865655,0.07813190363712419,64.89555585997661,-9.628008752735195,1980891095.8792217,58630785.429427624,-0.6543979086382494,-0.99740825073379,1,0.5163770870081251,258.65771428571406,1.7862937954346376,258.2522857142859,0.031186813186781754,0.8303637757699338,258.6889010989008,0.689504000110901,-0.0008846494095927637,0.0023098244533417134
2017-11-24,260.32,260.48,260.16,260.36,248.02,27856500,1.2165427690496244,1.214246622551558,0.0022961464980664203,65.5893694159538,0.00015365703749248283,260.33333333333337,260.5066666666667,260.1866666666667,260.65333333333336,260.0133333333334,260.8266666666667,259.86666666666673,257.44433333333325,257.135897616579,261.2287040285477,259.2539999999999,257.2792959714521,255.810972,22.21909855496602,226.47424961758043,-0.4123775671705151,3.155286123496652,0.8482782662586619,2.1899999999999977,28.62958427882829,57.142857142857146,100.0,42.85714285714286,20.029751643170176,62.810509789112736,867031100.0,1.296959612554286,167.6560258249704,-0.04221037961328643,0.9327468047064639,0.7200000000000273,85.72734448840185,95.5719557195571,91.61985120223932,100.0,94.2708566457592,257.79054528985506,-0.03501094091904272,-6336931.545129495,-0.09317977361369106,0.6489555585997662,70256000.43125492,69407443.46197478,260.36,254.7015622835934,259.99,251.0522162574815,-0.0033254539610347855,0.004266086540613001,0.011974162230643515,258.13802150537686,259.8916198275977,257.8869004639735,259.09556164936873,257.8408687702771,258.4,258.055,255.810972,257.44433333333325,259.0351059626829,259.80782668704535,257.55154166666716,22.960646049249497,0.7979487179486568,0.1250000000000666,31.178738831907577,1.1579084249160019,1.158347566487171,-0.00043914157116908825,16.62421815364291,3.018525910797744,29.961521849862244,5.440233591432006,0.3095639545004415,0.008482782662586659,1.0084827826625866,100.84827826625866,0.0779123421150496,65.08014265390055,-2.474226804123793,1987855220.8792205,52025313.221236944,-0.725064931285919,-0.9996689886951492,1,0.4981408866777869,259.14685714285747,4.88409135237833,258.0359999999997,0.08545054945059624,0.9873520142739098,259.23230769230804,0.9748640000907471,0.0023098244533417134,-0.0004993086495621579
2017-11-27,260.41,260.75,260.0,260.23,247.9,52274900,1.2460918296142154,1.2206156639640895,0.025476165650125893,64.69751603299716,-0.0006912176951729965,260.32666666666665,260.6533333333333,259.9033333333333,261.0766666666666,259.57666666666665,261.4033333333333,259.1533333333333,257.62033333333324,257.33551712518675,261.21400942139246,259.7279999999999,258.24199057860733,255.99773312,21.42537413707907,198.21373587686392,0.6764187843869923,1.8387140016030943,0.8291681196481937,2.140000000000043,31.001405837703373,50.0,100.0,50.0,20.81344122849398,56.68042743466535,814756200.0,1.2578910688004084,133.31808478194037,-0.10093109947276213,0.9392126962555534,0.75,88.21199241622774,82.00692041522547,87.1538866725222,87.61483156114528,90.14246716614097,258.06102225672873,0.05154639175257708,-10644642.487028979,-0.09954241195425491,0.6508014265390055,70229899.12152992,69444848.7121152,260.36,254.74884387343334,260.23,251.12890530635008,-0.0037670622014955857,0.0019327912277464776,0.00769824232278582,258.3177419354843,260.10019163709546,258.00260908303653,259.6627808246844,258.2963467838789,258.4,258.19,255.99773312,257.62033333333324,259.4854979312721,260.0301792387016,257.7011666666672,23.57786831642315,0.720512820512738,-0.2400000000000091,29.395032065994325,1.1856338321485964,1.1638048196194561,0.021829012529140268,15.916219880861417,2.8029169171693336,30.21869076216912,5.321645477758273,0.2793376615759296,0.008291681196482015,1.008291681196482,100.82916811964819,0.07771930348932088,66.36312711627032,-10.156249999999636,1967642259.5458896,38162103.873532295,-0.31256265229737773,-0.8926938845040361,1,0.4833766548055214,259.6051428571429,8.014067035086612,257.77485714285723,0.1407912087912037,0.7430047106962804,259.7459340659341,0.5520560001168633,-0.0004993086495621579,0.010144871844137926
2017-11-28,260.76,262.9,260.65,262.87,250.42,98971700,1.465640616898554,1.2696206545509825,0.19601996234757157,72.78931006827919,0.00809173186071499,262.14,263.63,261.38,264.39,259.89,265.88,259.13,257.8729999999999,257.692580536465,262.90761779662586,260.64199999999994,258.376382203374,256.2828691328,20.622637477389524,150.23583056680496,0.651724966661329,2.095332459945516,1.7574420315100925,4.5400000000000205,46.304001075853826,42.85714285714286,100.0,57.142857142857146,22.634195503305396,58.77944839092266,913727900.0,1.3587559924575192,190.55104408352577,-0.07812523267146315,0.9415361302561093,2.669999999999959,90.36150422610336,99.35344827586265,92.3107748035485,100.0,95.87161052038175,258.33298136645965,-0.4140625000000005,5201519.714403551,-0.020103173122517665,0.6636312711627033,71233954.33422638,69526215.09561172,260.36,254.7955226745559,262.87,251.22657862211668,-0.00014308370727755815,0.008548123479715786,0.017391751360188,258.65643010752734,260.61291601299473,258.3515141531589,261.26639041234216,259.03885769099475,259.655,259.265,256.2828691328,257.8729999999999,260.16121448380113,260.6930388652718,257.85295833333385,24.697524537304062,0.8906410256409458,0.9377777777777838,45.57862013655837,1.3920945529735604,1.209462766290277,0.1826317866832834,13.682224095362375,2.6027085659429527,37.27957704252358,7.091527943632659,0.3449988329533917,0.01757442031510092,1.017574420315101,101.7574420315101,0.07781032969225166,71.17255419609582,-0.4126547455291993,2063974714.2125587,59672744.363999605,0.49643119689822157,-0.26279261136435644,1,0.5168927578109025,260.67714285714317,14.550623417109716,257.3028571428569,0.25956043956047975,1.1328088983129618,260.9367032967036,1.2832560000970261,0.010144871844137926,-0.0006086658804733691
2017-11-29,263.02,263.63,262.2,262.71,250.26,77512100,1.608185785091166,1.3373336806590193,0.2708521044321468,71.71641106347236,-0.0011786175956201017,262.84666666666664,263.4933333333333,262.0633333333333,264.2766666666667,261.41666666666663,264.9233333333333,260.63333333333327,258.1143333333332,258.0162850179834,263.83750825010407,261.1859999999999,258.5344917498958,256.81223960217596,19.780783819631395,130.8555881098196,1.9298215518164898,1.9711029220810556,1.9322546851355815,4.979999999999961,50.33183922352492,35.714285714285715,100.0,64.28571428571429,24.61259862617822,60.05780052159915,836215800.0,1.3638448501391254,167.52326565143792,-0.0335524137351909,0.9558062306089348,1.4300000000000068,88.56602828857031,77.33990147783213,86.23342338964018,88.5380287886851,92.05095344994345,258.6497571428571,0.02613480055020608,-2973707.5372676905,-0.010698833799954665,0.7117255419609582,71186775.36363254,69601733.55822508,262.71,254.86107338364764,262.87,251.323013863029,-0.004273494915799758,0.005834922239323914,0.016150681566092784,258.9684946236564,261.0510320755123,258.6434182751615,261.33857089172506,259.096350521013,259.655,259.63,256.81223960217596,258.1143333333332,260.92733849482215,261.23301590019,258.0067500000006,24.93127079347694,1.021794871794782,-0.21678321678321735,43.43282212694472,1.5267632310012118,1.272922859232464,0.25384037176874785,12.657515571051578,2.4168008112327417,38.31081252152682,7.3149902333732015,0.3954137953274346,0.01932254685135592,1.0193225468513558,101.93225468513558,0.07809340083460015,69.89435643511884,-11.500000000000199,2041750965.2615085,55976564.04712939,0.7563607537227235,0.07227057275153786,1,0.5191446272083763,261.6508571428573,20.294504530077038,256.8434285714285,0.3698021978022183,1.3257541250520848,262.02065934065956,1.757624000092619,-0.0006086658804733691,0.00875490084123176
2017-11-30,263.76,266.05,263.67,265.01,252.45,127894400,1.8850153523635527,1.4468700149999258,0.4381453373636268,76.97119810266815,0.004739156809220546,264.91,266.15000000000003,263.77000000000004,267.29,262.53000000000003,268.53000000000003,261.39000000000004,258.42399999999986,258.467492436178,265.7985968057449,262.23599999999993,258.67340319425494,257.49401564195836,18.940081192078306,133.4510632177602,2.0448260042989803,0.18091555075952998,3.341912338168762,8.569999999999993,60.82328406179308,28.571428571428573,100.0,71.42857142857143,27.199076157293565,71.58074585367898,964110200.0,1.5049987894149044,193.53568376862285,0.32795558166956884,0.967082011070141,3.340000000000032,88.34842907651476,82.8099173553716,86.50108903635555,100.0,96.1793429295617,259.0327285714286,-0.17249999999999943,-2379818.6726431623,0.04760562744068078,0.6989435643511884,72306478.15378138,69724736.27486496,262.71,254.92579793380546,265.01,251.4358807636936,-0.0029668960454342086,0.01057825775255905,0.024496514630019783,259.41337634408654,261.7285466231451,259.1897405259465,261.5221423471388,259.15699531666615,260.725,260.84000000000003,257.49401564195836,258.42399999999986,261.90766541403457,262.11049622538275,258.1717916666672,25.523015347004193,1.2534615384614654,0.5252100840336145,53.94239620533631,1.7879703927516744,1.375932365936306,0.4120380268153683,10.651052045631232,2.2441721818589744,43.72334759741716,9.212490930989418,0.4844547839723823,0.0334191233816877,1.0334191233816876,103.34191233816877,0.07875298529191888,69.49946047121483,-9.98080614203473,2057872108.118649,54505166.27685189,0.7259620354933762,0.02703075394996094,1,0.5679026411889757,262.9788571428573,26.516675655749182,256.4925714285713,0.4989450549450776,1.7812984028724979,263.47780219780236,3.1730240000761114,0.00875490084123176,-0.0020753933813818515
2017-12-01,264.76,265.31,260.76,264.46,251.93,164390900,2.0365483141596883,1.5648056748318784,0.4717426393278099,73.45663635480287,-0.0011331016769905444,263.51,266.26,261.71,268.05999999999995,258.96,270.81,257.15999999999997,258.7129999999999,258.85410582739235,266.3942534356092,263.0559999999999,259.71774656439067,258.52073376492336,18.18718940547929,144.0180444704584,1.8225465936417018,-0.020185860692433416,2.258139355038269,5.839999999999975,26.280594633095696,21.42857142857143,92.85714285714286,71.42857142857143,27.133470334136575,58.61067816566381,799719300.0,1.7224988758852693,116.3436648884674,1.090852952214552,0.9438318792199982,4.550000000000011,83.56359604173929,73.71900826446233,77.9562756992221,71.36505795151743,86.63436224673417,259.4190888888889,0.1525911708253387,11896074.56555729,0.25288042649894193,0.6949946047121482,71965302.36796197,69826627.45734897,262.71,254.98971135931808,264.46,251.54281736009727,-0.007260867720169317,0.005337266589623635,0.01825925836159059,259.80279569892525,262.26644001343305,259.58423544424784,261.78027357845997,259.2722408676471,260.725,260.84000000000003,258.52073376492336,258.7129999999999,262.8687329185392,262.7652677049821,258.3489166666672,24.965678332382762,1.4616025641024635,-0.06593406593406827,46.91327270960575,1.9319798567595967,1.4871418641009642,0.44483799265863255,20.708613993659547,4.993874168869072,35.473645997700885,8.554455864490174,0.564130959732674,0.022581393550382703,1.0225813935503827,102.25813935503827,0.07963127872856468,71.00927589940954,-15.259117082533873,2160842232.2944717,81711437.03796816,0.5875304350392009,-0.1567455153208022,1,0.6513268077914502,263.95857142857153,30.09959709809851,256.422857142857,0.5796703296703479,1.6691267178046216,264.5382417582419,2.785984000089229,-0.0020753933813818515,-0.0012100128563865553
2017-12-04,266.31,266.8,264.08,264.14,251.63,94040600,2.106535126801589,1.6731515652258204,0.4333835615757684,71.41350973993654,-0.008148398482970998,265.00666666666666,265.93333333333334,263.2133333333333,267.72666666666663,262.28666666666663,268.65333333333336,260.4933333333333,258.94733333333323,259.19513125788313,265.6404605405866,263.8379999999999,262.0355394594132,259.42424571313256,17.527447714091256,153.79885867060852,1.663506799593308,0.6842966215942303,2.435430078337064,6.279999999999973,34.0870829912016,14.285714285714286,100.0,85.71428571428572,27.630156952498364,60.34788822993317,705678700.0,1.7937489561791806,132.03581353497103,1.2699150590895718,0.9556142314059325,2.7200000000000273,78.51655414513799,56.747967479674635,71.09229769983627,0.0,57.12168598383914,259.78171111111106,0.1833013435700597,-9323295.815349843,0.3765535637069691,0.7100927589940955,71851512.03293967,69918708.44163474,264.14,255.06451925155622,264.46,251.64842137379472,-0.005648463858002439,0.001144641787764078,0.008031202732760478,260.1529247311833,262.70633864109004,259.8490953641795,262.96013678923,260.19421484804286,260.725,261.21500000000003,259.42424571313256,258.94733333333323,263.6312195304191,263.26547818214624,258.54133333333385,24.431298210104334,1.7755769230768124,-0.7977941176470567,42.827019479873094,1.999472524447242,1.5896079961702196,0.40986452827702236,18.46560706538927,4.63716887109271,37.56470657684988,9.433423302740884,0.684449149275552,0.024354300783370714,1.0243543007833706,102.43543007833706,0.0806210289161724,62.42836276795892,-23.813786929275032,2070950482.2944717,56811042.16406393,0.44152372605115164,-0.3222468379552195,1,0.6790902385777166,264.70828571428564,32.25867994683537,256.50314285714296,0.6311648351648198,0.9012302702933533,265.3394505494504,0.8122160000930307,-0.0012100128563865553,-0.0035965775724994264
2017-12-05,263.19,265.15,263.04,263.19,250.72,77994500,2.061578525574589,1.7508369572955742,0.3107415682790149,65.58167685207164,0.0,263.79333333333335,264.5466666666667,262.4366666666667,265.90333333333336,261.6833333333334,266.65666666666664,260.32666666666677,259.1833333333332,259.45286472511646,265.5809234647094,263.90199999999993,262.2230765352905,260.456851313294,17.056764361974967,168.96222144426602,2.3119527063468026,1.2930194498816692,1.8931475029035916,4.889999999999986,24.200863202559802,7.142857142857143,92.85714285714286,85.71428571428572,27.385207398931325,59.349339004798885,627684200.0,1.8163383164520932,80.383901881062,1.1540181433618877,0.9604404560190198,2.109999999999957,68.64938711342029,40.23178807947018,56.89958794120247,0.0,23.78835265050581,260.1351307189542,0.32318710832587366,-19922209.7771469,0.4682540208126222,0.6242836276795892,71570998.76346137,69993844.30726913,263.19,255.1306664627688,264.46,251.7527167654879,-0.009002617482904762,-0.002697971216587769,0.0036874079790585323,260.4266451612908,262.97864810133467,260.0459580251128,263.07506839461496,260.9144282346859,260.725,261.21500000000003,260.456851313294,259.1833333333332,264.04430101712126,263.51534972997854,258.7499166666672,23.95438333869913,1.9456410256408958,0.0,31.163353704143276,1.9587945685166233,1.6634453106395004,0.29534925787712285,21.0232497063082,5.34594252315748,34.447697838883826,8.759607352545107,0.7493965718167925,0.01893147502903595,1.018931475029036,101.89314750290359,0.08156611993215268,56.57768804939555,-32.318710832587364,2004045247.6973138,20171847.60163808,0.19145619973248362,-0.5586461475876123,0,0.6901243650792558,264.96200000000005,31.39145010052773,257.02942857142847,0.6101978021978146,0.8394617323547311,265.5721978021979,0.7046960000880063,-0.0035965775724994264,0.00018997682282773098
2017-12-06,263.3,263.73,262.71,263.24,250.77,75898600,2.006850948823228,1.802039755601105,0.20481119322212304,65.74025374977992,-0.00022787694644887946,263.2266666666667,263.7433333333334,262.72333333333336,264.2466666666667,262.20666666666665,264.76333333333343,261.7033333333333,259.4059999999999,259.69719603317344,265.4178737533314,264.0079999999999,262.59812624666847,261.3448921294329,16.9777284472961,179.52899953279334,2.8239444326097853,0.5656904245816786,1.25004807877227,3.25,21.148565577749405,0.0,85.71428571428572,85.71428571428572,26.939732983132618,59.5021291604058,703582800.0,1.7594570081340895,54.33809730042002,0.9691018644282638,0.9605327179724206,1.0200000000000387,58.00166834791869,41.059602649006784,46.01311940271729,1.3923052094922874,0.46410173649742914,260.4602385620915,0.3187108325872871,-15578429.893767297,0.33624876456782093,0.5657768804939555,71585417.73834643,70066217.75598891,263.24,255.19640386154148,264.46,251.85572692550525,-0.008205452490947951,-0.002909002757491841,0.002444319624461455,260.68836559139834,263.22407751201155,260.2231531609551,263.0833149748842,260.96865040319085,261.435,262.135,261.3448921294329,259.4059999999999,264.17578673239996,263.72718048641957,258.97220833333387,23.342501768865162,2.1443589743589087,-0.058823529411764705,31.48050749955984,1.9085250867703394,1.7124612658656682,0.19606382090467123,21.492399888894248,5.294089485789129,33.02125619452493,8.1339211130776,0.8251428312077985,0.012500480787722604,1.0125004807877227,101.25004807877227,0.08244567795667734,57.50603696026276,-38.15648445873535,2007021663.3835897,4296323.217039108,0.008220416345598032,-0.7012701771838142,1,0.6683851269313513,264.8882857142857,27.660465997648835,258.07457142857146,0.5241318681318637,0.7049368766657224,265.41241758241756,0.4969360000832239,0.00018997682282773098,0.003153016258927055
2017-12-07,264.07,264.43,262.94,264.07,251.56,77218600,2.007313947678142,1.8430945940165124,0.16421935366162965,68.34732776825103,0.0,263.81333333333333,264.68666666666667,263.19666666666666,265.30333333333334,262.3233333333333,266.1766666666667,261.70666666666665,259.69866666666655,259.97931241813,264.8428587391938,263.81999999999994,262.7971412608061,262.1086072313123,17.419531441180755,189.0696735906437,2.9701503184178124,-0.3548634560179238,1.659223898983675,4.310000000000002,25.339966718019287,0.0,78.57142857142857,78.57142857142857,26.825463964195954,59.89890704403402,780801400.0,1.740210078981655,63.34502240405319,1.2501718008249996,0.9640413725667178,1.490000000000009,49.42564858483863,54.801324503311115,45.36423841059612,35.119557316075095,12.170620841855794,260.787522875817,0.2926045016077195,-6387718.519788286,0.3905292592487228,0.5750603696026276,71828889.23963802,70146370.05756992,263.24,255.26133564508757,264.07,251.9543264227691,-0.0029181785111105363,0.0009476157986507694,0.004843502988986836,260.98926881720485,263.5425684842605,260.5547184465115,263.13264922614,261.02275037376455,261.435,262.28499999999997,262.1086072313123,259.69866666666655,264.2278485194083,264.04724104198027,259.2214166666672,22.92401892331469,2.3590384615383755,0.0,36.69465553650206,1.909779799521175,1.7519249725967696,0.15785482692440533,20.17795683705691,4.915940236804191,33.87494389189812,8.25292674785776,0.9068221232958411,0.01659223898983678,1.0165922389898367,101.65922389898367,0.08332596486404498,53.96982509452034,-30.232558139534987,2046926577.4775484,10108233.797141075,-0.15763541124889516,-0.8097311626288636,1,0.6589957507409607,265.1451428571428,26.73705719639592,258.5962857142858,0.503758241758233,0.5114293695969363,265.64890109890104,0.26156000008631963,0.003153016258927055,0.0054530995569357366
2017-12-08,265.16,265.52,264.03,265.51,252.93,76563900,2.099673118317469,1.8944102988767038,0.20526281944076508,72.2874904904167,0.001319957761351409,265.02,266.01,264.52,266.51,263.53,267.5,263.03,260.02833333333325,260.33613097179904,265.7113803854009,264.0299999999999,262.34861961459893,262.71,18.139226336368303,192.14791124408288,2.7484190132793316,-2.452755586117633,1.9780304194192633,5.149999999999977,31.450344306118584,0.0,71.42857142857143,71.42857142857143,27.155812560047572,66.68256262809874,857365300.0,1.722337930482966,92.85046182625901,0.9794777920869135,0.9651245660660586,1.490000000000009,48.716962032663304,68.45965770171124,54.77352828467647,99.99999999999999,45.50395417518913,261.0825163398693,0.14285714285714465,5692463.831728879,0.47552959778700193,0.5396982509452034,72246399.80880529,70241861.06179608,265.51,255.34372455043078,264.07,252.0517241956843,-0.0007578914576741314,0.00560542362610339,0.012050303104492288,261.3641935483876,264.0032975516115,261.03308433211583,263.251516764833,261.07846953354124,261.905,262.33000000000004,262.71,260.02833333333325,264.4266113387805,264.5726171990517,259.49454166666726,22.753655480592798,2.510576923076826,0.23489932885903608,44.5749809808334,1.9972812946768954,1.8009962370127948,0.19628505766410065,18.931097833067216,4.564801648461035,36.30214190078884,8.75343198015361,0.9639310370287961,0.019780304194192567,1.0197803041941926,101.97803041941927,0.08432536590605721,58.64718655114254,-14.429530201342514,2122462774.1218445,35601147.62153697,-0.21043612062266165,-0.840073778272114,1,0.6486904186218847,265.50799999999975,25.43185795735952,259.32628571428586,0.4755164835164528,0.8406901927005002,265.9835164835162,0.706760000102804,0.0054530995569357366,0.0030130691876013582
2017-12-11,266.31,266.38,265.48,266.31,253.69,83077500,2.2119240569286944,1.9579130504871018,0.2540110064415926,74.20834786018182,0.0,266.0566666666667,266.6333333333333,265.73333333333335,266.9566666666667,265.1566666666667,267.5333333333333,264.83333333333337,260.3149999999999,260.72154187684424,266.9585252053942,264.46399999999994,261.9694747946057,262.94,18.831589166031726,193.45167799172503,1.2402613127338113,-3.6668283118308773,2.3363947277408315,6.079999999999984,35.90736482636688,0.0,64.28571428571429,64.28571428571429,27.780923436213236,67.75052169670782,940442800.0,1.6635995068770382,120.47959775672042,0.6921027222076234,0.9681789389078235,0.8999999999999773,57.974102815845754,98.09264305177132,73.78454175226464,100.0,78.37318577202502,261.35776418988644,0.054809843400448456,12943372.092725042,0.45820324911580806,0.5864718655114254,72496718.06423824,70344390.54261777,265.51,255.4251147676601,266.31,252.1658745716785,-0.0024293107136970082,0.0069801560892979175,0.01656882050398223,261.76946236559195,264.51266274977564,261.4788684481867,263.40444092659135,261.1366188183675,263.03499999999997,262.53,262.94,260.3149999999999,264.8223479962678,265.1612093393312,259.79037500000055,23.329806977294773,2.7210256410255056,0.0,48.416695720363634,2.103609930677976,1.861518975745831,0.24209095493214505,18.19955161432335,4.238744387856675,38.59184591526492,8.98818683871408,1.0433888309610273,0.023363947277408384,1.0233639472774083,102.33639472774084,0.0854707993141135,58.58615352467045,-5.73770491803288,2192617107.4551787,65115432.28107476,-0.23262520538956047,-0.852199197299972,1,0.6246853317100515,265.9208571428572,24.275897902608083,260.0577142857142,0.4510109890109985,1.2472626026971367,266.3718681318682,1.5556640000868356,0.0030130691876013582,0.0017648605009199514
2017-12-12,267.21,267.32,266.35,266.78,254.14,85195800,2.3121557147360363,2.028761583336889,0.2833941313991475,75.29190323535552,-0.0016092212117809757,266.81666666666666,267.2833333333333,266.31333333333333,267.78666666666663,265.8466666666667,268.2533333333333,265.34333333333336,260.64933333333323,261.1124101428543,267.856543699486,265.1819999999999,262.5074563005138,263.4804,19.596442523056286,193.47692639060398,0.06855817385669787,-2.5408108032117407,1.4874272454064696,3.909999999999968,40.463891195238965,0.0,100.0,100.0,28.68684970471507,68.25271520204274,1025638600.0,1.616913827814392,136.06841777127232,0.5614925268274596,0.969805651430763,1.009999999999991,71.16809388007833,88.28633405639873,84.94621160329386,100.0,100.0,261.62167395940827,0.0023419203747117806,4895051.856023863,0.2816932936411096,0.5858615352467045,72647076.7665025,70449093.17143168,265.51,255.50552373381225,266.78,252.28239614726778,-0.00401910546823836,0.006026050033562047,0.016275894634379506,262.1865591397855,265.0245935308963,262.0703104312748,263.5732188802618,261.19753381991484,263.27,263.445,263.4804,260.64933333333323,265.3534637701223,265.74455043526143,260.1209166666672,24.027537880263463,2.935641025640848,-0.44329896907218547,50.58380647071103,2.1987952090136673,1.9289742223993982,0.2698209866142691,17.38753032044043,3.9359769315811985,41.022502412669496,9.286173493091644,1.1243027731949988,0.014874272454064625,1.0148742724540647,101.48742724540647,0.0867470816444671,51.09818560258896,-6.967741935484135,2182955728.073729,68195797.81305408,-0.23305376140453474,-0.8524296795866615,1,0.6060850992632102,266.46714285714285,24.72321328706006,260.4814285714286,0.4604395604395604,1.3372718497430596,266.9275824175824,1.7882960001152242,0.0017648605009199514,-0.00011245220781153087
