Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-10-02,291.5,291.51,286.64,288.06,284.97,122539500,0.0,0
2019-10-03,287.81,290.45,284.82,290.42,287.31,85278800,0.0,0
2019-10-04,291.14,294.63,291.08,294.35,291.2,65091200,0.0,0
2019-10-07,293.47,295.26,292.77,293.08,289.94,59610500,0.0,0
2019-10-08,291.04,291.85,288.49,288.53,285.44,95708100,0.0,0
2019-10-09,290.75,292.3,290.06,291.27,288.15,62359400,0.0,0
2019-10-10,291.18,294.21,291.0,293.24,290.1,55296300,0.0,0
2019-10-11,296.27,298.74,296.14,296.28,293.11,98720400,0.0,0
2019-10-14,295.93,296.67,295.57,295.95,292.78,40394800,0.0,0
2019-10-15,297.1,299.7,296.97,298.88,295.68,46754500,0.0,0
2019-10-16,298.37,299.16,297.92,298.4,295.2,48928200,0.0,0
2019-10-17,299.68,300.24,298.52,299.28,296.07,45736600,0.0,0
2019-10-18,298.69,299.4,297.03,297.97,294.78,64304000,0.0,0
2019-10-21,299.42,300.21,298.94,299.99,296.78,39048600,0.0,0
2019-10-22,300.58,300.9,298.91,299.01,295.81,48594700,0.0,0
2019-10-23,298.73,299.94,298.5,299.88,296.67,34352200,0.0,0
2019-10-24,300.91,301.07,299.46,300.37,297.15,35453100,0.0,0
2019-10-25,299.74,302.2,299.68,301.6,298.37,45205400,0.0,0
2019-10-28,302.94,303.85,302.91,303.3,300.05,42147000,0.0,0
2019-10-29,303.0,304.23,302.86,303.21,299.96,44284900,0.0,0
2019-10-30,303.43,304.55,301.99,304.14,300.88,49643900,0.0,0
2019-10-31,304.13,304.13,301.73,303.33,300.08,69053800,0.0,0
2019-11-01,304.92,306.19,304.74,306.14,302.86,71141500,0.0,0
2019-11-04,307.85,308.0,306.96,307.37,304.08,60606900,0.0,0
2019-11-05,307.59,307.92,306.71,307.03,303.74,42933200,0.0,0
2019-11-06,307.03,307.4,306.06,307.1,303.81,46487100,0.0,0
2019-11-07,308.57,309.65,307.66,308.18,304.88,54272300,0.0,0
2019-11-08,307.8,309.0,307.03,308.94,305.63,49032100,0.0,0
2019-11-11,307.42,308.54,307.27,308.35,305.05,35797300,0.0,0
2019-11-12,308.75,309.99,308.15,309.0,305.69,46484600,0.0,0
2019-11-13,307.91,309.54,307.66,309.1,305.79,53917700,0.0,0
2019-11-14,308.79,309.64,308.09,309.55,306.23,51219900,0.0,0
2019-11-15,311.02,311.84,310.26,311.79,308.45,62023600,0.0,0
2019-11-18,311.53,312.28,311.03,312.02,308.68,49228000,0.0,0
2019-11-19,312.68,312.69,311.22,311.93,308.59,67804700,0.0,0
2019-11-20,311.28,311.85,309.06,310.77,307.44,79406200,0.0,0
2019-11-21,310.89,311.01,309.39,310.27,306.95,54664700,0.0,0
2019-11-22,311.09,311.24,309.85,310.96,307.63,44850200,0.0,0
2019-11-25,311.98,313.37,311.98,313.37,310.01,48647200,0.0,0
2019-11-26,313.41,314.28,313.06,314.08,310.72,37569000,0.0,0
2019-11-27,314.61,315.48,314.37,315.48,312.1,44444600,0.0,0
2019-11-29,314.86,315.13,314.06,314.31,310.94,36592700,0.0,0
2019-12-02,314.59,314.66,311.17,311.64,308.3,75767800,0.0,0
2019-12-03,308.65,309.64,307.13,309.55,306.23,73941700,0.0,0
2019-12-04,310.7,312.12,310.32,311.46,308.12,49080000,0.0,0
2019-12-05,312.23,312.25,310.58,312.02,308.68,40709000,0.0,0
2019-12-06,314.12,315.31,314.11,314.87,311.5,48927000,0.0,0
2019-12-09,314.44,315.18,313.8,313.88,310.52,34838500,0.0,0
2019-12-10,313.82,314.55,312.81,313.53,310.17,52649800,0.0,0
2019-12-11,314.03,314.7,313.44,314.42,311.05,53429100,0.0,0
2019-12-12,314.43,317.99,314.17,317.13,313.73,96389600,0.0,0
2019-12-13,316.87,318.67,316.02,317.32,313.92,81503900,0.0,0
2019-12-16,319.22,320.15,317.25,319.5,316.08,82749700,0.0,0
2019-12-17,319.92,320.25,319.48,319.57,316.15,61097700,0.0,0
2019-12-18,320.0,320.25,319.53,319.59,316.17,48133000,0.0,0
2019-12-19,319.8,320.98,319.52,320.9,317.46,85310500,0.0,0
2019-12-20,320.46,321.97,319.39,320.73,318.86,147142100,1.57,0
2019-12-23,321.59,321.65,321.06,321.22,319.34,52990000,0.0,0
2019-12-24,321.47,321.52,320.9,321.23,319.35,20270000,0.0,0
2019-12-26,321.65,322.95,321.64,322.94,321.05,30911200,0.0,0
